"mzn","version","dzn","solver","timeout","n","mode","learning","solution","proof_of_opt","runtime","failures","restarts","propagations","propagators","peakDepth","nogoods","backjumps","nSolutions","unsat"
"toy.mzn","Spread","toy_30_34.dzn","Chuffed",1200000,30,"LB-TL","True","14162511","False","1199951","100688847","2227","955150540","4","354","100688847","121115587","2226","False"
"toy.mzn","Spread","toy_8_11.dzn","Chuffed",1200000,8,"LB","True","11235","True","191280","23527032","1508","145745777","4","108","23527032","8078633","1507","False"
"toy.mzn","Spread","toy_8_11.dzn","Chuffed",1200000,8,"Simp","True","45293","False","1199990","155240259","248","656335356","4","57","155240259","4323182","247","False"
"toy.mzn","Spread","toy_7_7.dzn","Chuffed",1200000,7,"LB","True","9412","True","230","2091","410","74132","4","30","2091","8894","410","False"
"toy.mzn","Gini","toy_2_4.dzn","Chuffed",1200000,2,"Simp","True","0","True","70","3","2","31","4","3","3","0","2","False"
"toy.mzn","Spread","toy_24_28.dzn","Chuffed",1200000,24,"LB-TL","True","6245197","False","1199948","82773113","375","768228187","4","1205","82773113","87108923","374","False"
"toy.mzn","Gini","toy_37_39.dzn","Chuffed",1200000,37,"Simp","True","1825","False","1199946","2970015","13","2699590566","4","2556","2970015","1342361304","12","False"
"toy.mzn","Gini","toy_4_5.dzn","Chuffed",1200000,4,"LB-TL","True","887","True","90","35","20","660","4","11","35","25","20","False"
"toy.mzn","Gini","toy_5_7.dzn","Chuffed",1200000,5,"LB-TL","True","181","True","130","3578","87","33515","4","20","3578","6082","86","False"
"toy.mzn","Spread","toy_11_15.dzn","Chuffed",1200000,11,"Simp","True","248571","False","1199932","94198653","266","396993320","4","105","94198653","2824996","265","False"
"toy.mzn","Spread","toy_14_18.dzn","Chuffed",1200000,14,"LB","True","525365","True","10660","1037325","1859","9735581","4","136","1037325","1220394","1858","False"
"toy.mzn","Gini","toy_11_11.dzn","Chuffed",1200000,11,"Simp","True","2061","False","1199962","120798409","71","509748664","4","55","120798409","2325359","70","False"
"toy.mzn","Spread","toy_11_14.dzn","Chuffed",1200000,11,"Simp","True","193333","False","1200030","135662161","54","577164196","4","79","135662161","4100939","53","False"
"toy.mzn","Spread","toy_28_30.dzn","Chuffed",1200000,28,"Simp","True","10812546","False","1199959","42198418","5","686374676","4","757","42198418","252633412","4","False"
"toy.mzn","Spread","toy_6_6.dzn","Chuffed",1200000,6,"Simp","True","4033","True","662010","93022392","65","396687805","4","25","93022392","1667132","64","False"
"toy.mzn","Gini","toy_13_15.dzn","Chuffed",1200000,13,"Simp","True","1931","False","1199921","96182134","168","412320776","4","188","96182134","4402436","167","False"
"toy.mzn","Gini","toy_39_41.dzn","Chuffed",1200000,39,"LB","True","4591","False","1199946","45070351","159","231396745","4","562","45070351","5319224","158","False"
"toy.mzn","Spread","toy_6_6.dzn","Chuffed",1200000,6,"LB","True","4033","True","32900","4250010","708","23420354","4","28","4250010","1078009","707","False"
"toy.mzn","Gini","toy_7_9.dzn","Chuffed",1200000,7,"LB","True","553","True","250","3084","356","59038","4","33","3084","9249","355","False"
"toy.mzn","Gini","toy_33_34.dzn","Chuffed",1200000,33,"LB-TL","True","3428","False","1199949","35865339","84","236898306","4","408","35865339","14800410","83","False"
"toy.mzn","Gini","toy_5_5.dzn","Chuffed",1200000,5,"LB-TL","True","781","True","120","2569","138","24387","4","51","2569","3167","137","False"
"toy.mzn","Gini","toy_10_14.dzn","Chuffed",1200000,10,"Simp","True","2130","False","1199931","131438570","206","558192638","4","79","131438570","2853402","205","False"
"toy.mzn","Spread","toy_4_5.dzn","Chuffed",1200000,4,"Simp","True","1718","True","110","3366","19","24421","4","11","3366","3725","18","False"
"toy.mzn","Gini","toy_16_17.dzn","Chuffed",1200000,16,"Simp","True","1191","False","1199935","86216220","210","380151526","4","323","86216220","7412450","209","False"
"toy.mzn","Spread","toy_27_31.dzn","Chuffed",1200000,27,"LB-TL","True","7772657","False","1199950","59987125","2150","606528459","4","330","59987125","79823828","2149","False"
"toy.mzn","Gini","toy_38_40.dzn","Chuffed",1200000,38,"LB","True","3861","False","1199951","42051743","65","220788002","4","533","42051743","5643022","64","False"
"toy.mzn","Gini","toy_9_12.dzn","Chuffed",1200000,9,"LB","True","3165","False","1199932","127986073","262","546814693","4","73","127986073","2986616","261","False"
"toy.mzn","Spread","toy_7_8.dzn","Chuffed",1200000,7,"LB-TL","True","4012","True","680","69188","684","522993","4","39","69188","30062","683","False"
"toy.mzn","Gini","toy_22_23.dzn","Chuffed",1200000,22,"Simp","True","2135","False","1199946","60313733","174","264474375","4","574","60313733","5121967","173","False"
"toy.mzn","Spread","toy_6_10.dzn","Chuffed",1200000,6,"LB-TL","True","4500","True","320","2566","732","83121","4","23","2566","5279","731","False"
"toy.mzn","Spread","toy_7_11.dzn","Chuffed",1200000,7,"LB","True","7469","True","200","813","374","44763","4","31","813","3116","374","False"
"toy.mzn","Gini","toy_40_44.dzn","Chuffed",1200000,40,"LB","True","4175","False","1199944","47484562","45","244014124","4","562","47484562","5703791","44","False"
"toy.mzn","Spread","toy_25_26.dzn","Chuffed",1200000,25,"Simp","True","9973800","False","1199947","54021374","172","232667134","4","247","54021374","3791260","171","False"
"toy.mzn","Spread","toy_12_15.dzn","Chuffed",1200000,12,"LB","True","633205","False","1199934","156225815","1101","997708530","4","95","156225815","87633460","1100","False"
"toy.mzn","Spread","toy_12_12.dzn","Chuffed",1200000,12,"LB","True","255872","False","1199951","141919445","1303","785353502","4","74","141919445","6607487","1302","False"
"toy.mzn","Gini","toy_15_18.dzn","Chuffed",1200000,15,"Simp","True","2204","False","1199961","104142525","161","490332874","4","195","104142525","23723496","160","False"
"toy.mzn","Spread","toy_22_26.dzn","Chuffed",1200000,22,"LB","True","7356751","False","1199939","127278606","1496","767760590","4","160","127278606","49464188","1495","False"
"toy.mzn","Gini","toy_10_13.dzn","Chuffed",1200000,10,"LB","True","1997","True","400","4787","528","102794","4","52","4787","13319","527","False"
"toy.mzn","Spread","toy_2_3.dzn","Chuffed",1200000,2,"Simp","True","0","True","150","3","2","30","4","3","3","0","2","False"
"toy.mzn","Spread","toy_9_10.dzn","Chuffed",1200000,9,"LB","True","28720","True","510","3683","923","128347","4","44","3683","4300","922","False"
"toy.mzn","Spread","toy_17_19.dzn","Chuffed",1200000,17,"LB","True","1023264","False","1199954","107227648","2359","874973905","4","236","107227648","93645997","2358","False"
"toy.mzn","Gini","toy_3_5.dzn","Chuffed",1200000,3,"Simp","True","333","True","80","48","8","377","4","6","48","13","8","False"
"toy.mzn","Gini","toy_33_34.dzn","Chuffed",1200000,33,"LB","True","3428","False","1199949","35765436","84","236274695","4","408","35765436","14771818","83","False"
"toy.mzn","Gini","toy_16_17.dzn","Chuffed",1200000,16,"LB","True","3730","False","1199936","117727494","234","645843736","4","167","117727494","37801628","233","False"
"toy.mzn","Gini","toy_10_14.dzn","Chuffed",1200000,10,"LB-TL","True","1470","True","540980","38267052","457","195813125","4","392","38267052","3004279","456","False"
"toy.mzn","Gini","toy_40_42.dzn","Chuffed",1200000,40,"LB","True","4296","False","1199945","30008767","71","157671570","4","620","30008767","2292270","70","False"
"toy.mzn","Gini","toy_3_7.dzn","Chuffed",1200000,3,"LB","True","0","True","80","22","16","497","4","8","22","34","16","False"
"toy.mzn","Spread","toy_29_33.dzn","Chuffed",1200000,29,"LB","True","13026566","False","1199953","75356123","1588","960468904","4","317","75356123","170334401","1587","False"
"toy.mzn","Gini","toy_17_20.dzn","Chuffed",1200000,17,"LB","True","3978","False","1199965","112138303","192","608326375","4","152","112138303","30146862","191","False"
"toy.mzn","Gini","toy_13_15.dzn","Chuffed",1200000,13,"LB","True","3907","False","1199932","128510660","419","757515405","4","137","128510660","76455301","418","False"
"toy.mzn","Gini","toy_38_40.dzn","Chuffed",1200000,38,"Simp","True","1825","False","1199952","10419681","15","2241714183","4","1787","10419681","1094205017","14","False"
"toy.mzn","Gini","toy_24_26.dzn","Chuffed",1200000,24,"LB-TL","True","4325","False","1199973","45191972","143","185164335","4","169","45191972","681378","142","False"
"toy.mzn","Gini","toy_26_27.dzn","Chuffed",1200000,26,"LB","True","4099","False","1199949","22835094","96","294714539","4","509","22835094","73101166","95","False"
"toy.mzn","Spread","toy_34_36.dzn","Chuffed",1200000,34,"LB-TL","True","27790820","False","1199950","55109771","2298","387103408","4","427","55109771","36482846","2297","False"
"toy.mzn","Gini","toy_11_14.dzn","Chuffed",1200000,11,"Simp","True","1506","False","1199933","119781101","211","510805386","4","96","119781101","3365426","210","False"
"toy.mzn","Gini","toy_8_12.dzn","Chuffed",1200000,8,"LB","True","675","True","9340","1209797","259","5232987","4","39","1209797","42693","258","False"
"toy.mzn","Gini","toy_22_26.dzn","Chuffed",1200000,22,"LB","True","3860","False","1199939","86925586","204","485415566","4","165","86925586","33777445","203","False"
"toy.mzn","Spread","toy_3_5.dzn","Chuffed",1200000,3,"LB","True","22","True","100","6","4","99","4","5","6","2","4","False"
"toy.mzn","Spread","toy_40_41.dzn","Chuffed",1200000,40,"Simp","True","55702858","False","1199947","92977849","263","489264331","4","588","92977849","12087307","262","False"
"toy.mzn","Gini","toy_15_15.dzn","Chuffed",1200000,15,"LB-TL","True","4271","False","1199933","114847196","70","681160090","4","209","114847196","72605088","69","False"
"toy.mzn","Gini","toy_31_34.dzn","Chuffed",1200000,31,"LB","True","3901","False","1199951","35067901","116","240418483","4","405","35067901","17592169","115","False"
"toy.mzn","Gini","toy_9_10.dzn","Chuffed",1200000,9,"Simp","True","1633","False","1199933","166023300","44","706527919","4","44","166023300","3559283","43","False"
"toy.mzn","Gini","toy_23_25.dzn","Chuffed",1200000,23,"LB-TL","True","4553","False","1199949","73081385","204","432697605","4","354","73081385","47815347","203","False"
"toy.mzn","Spread","toy_24_28.dzn","Chuffed",1200000,24,"LB","True","6243647","False","1199944","82273485","384","597860640","4","5653","82273485","44576167","383","False"
"toy.mzn","Spread","toy_2_3.dzn","Chuffed",1200000,2,"LB","True","0","True","150","1","2","18","4","3","1","0","2","False"
"toy.mzn","Spread","toy_3_4.dzn","Chuffed",1200000,3,"LB","True","0","True","110","4","2","62","4","7","4","4","2","False"
"toy.mzn","Gini","toy_33_36.dzn","Chuffed",1200000,33,"LB","True","3519","False","1199955","36317112","136","239919437","4","423","36317112","14980839","135","False"
"toy.mzn","Spread","toy_2_6.dzn","Chuffed",1200000,2,"Simp","True","100","True","100","12","3","87","4","4","12","1","3","False"
"toy.mzn","Gini","toy_35_38.dzn","Chuffed",1200000,35,"LB-TL","True","3908","False","1200020","58282867","74","315881569","4","460","58282867","12601139","73","False"
"toy.mzn","Spread","toy_33_37.dzn","Chuffed",1200000,33,"LB-TL","True","31363713","False","1199944","105837176","1877","671431119","4","431","105837176","28583170","1876","False"
"toy.mzn","Spread","toy_8_12.dzn","Chuffed",1200000,8,"Simp","True","37643","False","1199929","147619817","158","628170449","4","39","147619817","2990682","157","False"
"toy.mzn","Spread","toy_12_13.dzn","Chuffed",1200000,12,"LB-TL","True","331047","False","1199937","108125026","2444","818166753","4","6050","108125026","81300143","2443","False"
"toy.mzn","Spread","toy_16_18.dzn","Chuffed",1200000,16,"Simp","True","1250093","False","1199926","86120974","344","359950669","4","196","86120974","2359604","343","False"
"toy.mzn","Gini","toy_8_10.dzn","Chuffed",1200000,8,"Simp","True","712","False","1199935","146921635","136","616439716","4","38","146921635","2852096","135","False"
"toy.mzn","Gini","toy_5_9.dzn","Chuffed",1200000,5,"Simp","True","305","True","6100","831819","106","3551477","4","19","831819","10377","105","False"
"toy.mzn","Spread","toy_26_26.dzn","Chuffed",1200000,26,"LB-TL","True","12205194","False","1199947","41534471","2221","854015870","4","1013","41534471","222603188","2220","False"
"toy.mzn","Gini","toy_11_11.dzn","Chuffed",1200000,11,"LB-TL","True","1746","False","1199965","65893753","567","343055253","4","175","65893753","4985497","566","False"
"toy.mzn","Gini","toy_39_41.dzn","Chuffed",1200000,39,"Simp","True","2505","False","1199951","51701203","62","1262191631","4","722","51701203","496989305","61","False"
"toy.mzn","Spread","toy_27_30.dzn","Chuffed",1200000,27,"LB-TL","True","9989900","False","1199955","89286916","433","464776030","4","293","89286916","3264317","432","False"
"toy.mzn","Gini","toy_15_16.dzn","Chuffed",1200000,15,"LB-TL","True","3325","False","1199932","106933282","99","555581289","4","121","106933282","4906333","98","False"
"toy.mzn","Spread","toy_32_35.dzn","Chuffed",1200000,32,"Simp","True","23665423","False","1199950","115906677","195","794975165","4","382","115906677","107666770","194","False"
"toy.mzn","Spread","toy_15_16.dzn","Chuffed",1200000,15,"Simp","True","802000","False","1199932","144175081","31","722690619","4","103","144175081","6545996","30","False"
"toy.mzn","Spread","toy_24_25.dzn","Chuffed",1200000,24,"Simp","True","7283565","False","1199949","49487582","4","230998626","4","594","49487582","10236436","3","False"
"toy.mzn","Gini","toy_11_12.dzn","Chuffed",1200000,11,"LB","True","3488","False","440","TIMEOUT/ERROR","TIMEOUT/ERROR","TIMEOUT/ERROR","TIMEOUT/ERROR","TIMEOUT/ERROR","TIMEOUT/ERROR","TIMEOUT/ERROR","713","False"
"toy.mzn","Spread","toy_33_35.dzn","Chuffed",1200000,33,"LB-TL","True","22008820","False","1199951","62492737","822","425495283","4","1498","62492737","30055623","821","False"
"toy.mzn","Gini","toy_9_10.dzn","Chuffed",1200000,9,"LB-TL","True","916","True","136850","8945293","889","47150055","4","160","8945293","885608","888","False"
"toy.mzn","Spread","toy_4_7.dzn","Chuffed",1200000,4,"LB","True","50","True","110","140","49","3157","4","13","140","220","49","False"
"toy.mzn","Spread","toy_36_38.dzn","Chuffed",1200000,36,"LB","True","31342874","False","1199948","64865760","416","457132054","4","469","64865760","28565269","415","False"
"toy.mzn","Spread","toy_32_33.dzn","Chuffed",1200000,32,"LB-TL","True","28278400","False","1200739","74081529","513","942044681","4","328","74081529","166949888","512","False"
"toy.mzn","Gini","toy_31_35.dzn","Chuffed",1200000,31,"LB","True","4458","False","1200202","44929322","194","372399922","4","361","44929322","49580089","193","False"
"toy.mzn","Gini","toy_18_18.dzn","Chuffed",1200000,18,"LB","True","3229","False","140","TIMEOUT/ERROR","TIMEOUT/ERROR","TIMEOUT/ERROR","TIMEOUT/ERROR","TIMEOUT/ERROR","TIMEOUT/ERROR","TIMEOUT/ERROR","73","False"
"toy.mzn","Spread","toy_2_2.dzn","Chuffed",1200000,2,"Simp","True","0","True","150","0","1","16","4","6","0","0","1","False"
"toy.mzn","Spread","toy_10_13.dzn","Chuffed",1200000,10,"LB","True","80140","True","690","15144","1028","292037","4","74","15144","27719","1027","False"
"toy.mzn","Spread","toy_26_29.dzn","Chuffed",1200000,26,"LB-TL","True","8198746","False","1199953","83557570","2011","555727881","4","420","83557570","54897056","2010","False"
"toy.mzn","Gini","toy_15_15.dzn","Chuffed",1200000,15,"Simp","True","1855","False","1199935","74655752","54","319943719","4","313","74655752","3842751","53","False"
"toy.mzn","Gini","toy_2_5.dzn","Chuffed",1200000,2,"Simp","True","714","True","80","4","2","33","4","3","4","0","2","False"
"toy.mzn","Gini","toy_19_19.dzn","Chuffed",1200000,19,"Simp","True","2534","False","1199935","131648560","22","557940928","4","125","131648560","2839527","21","False"
"toy.mzn","Spread","toy_26_27.dzn","Chuffed",1200000,26,"Simp","True","9562086","False","1199948","6704392","6751","3026311210","4","1637","6704392","1494515469","6750","False"
"toy.mzn","Gini","toy_26_28.dzn","Chuffed",1200000,26,"Simp","True","2806","False","180","TIMEOUT/ERROR","TIMEOUT/ERROR","TIMEOUT/ERROR","TIMEOUT/ERROR","TIMEOUT/ERROR","TIMEOUT/ERROR","TIMEOUT/ERROR","81","False"
"toy.mzn","Spread","toy_14_16.dzn","Chuffed",1200000,14,"Simp","True","311957","False","1199934","85481842","225","358629756","4","142","85481842","2077238","224","False"
"toy.mzn","Spread","toy_13_16.dzn","Chuffed",1200000,13,"Simp","True","386946","False","1199927","122055646","254","515828509","4","114","122055646","2956236","253","False"
